"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"NCH Software","","10522359","Voice Recording Full Banner","Voice Recording Software. Save 10-50%","software,windows software,mp3,audio,recording,record","Banner","N/A","N/A","5-Aug-2021","<a href=""https://www.anrdoezrs.net/click-101733230-10522359"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-10522359"" width=""468"" height=""60"" alt=""Download Today and Save 10-50%"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57788470?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-10522359","Sale/Discount","","","","Computer SW","2230306","Active","English","No"
"NCH Software","","11254917","WavePad Audio Editor - Clean Red - Large Rectangle","WavePad is a music editing program for Windows and Mac computers. WavePad allows you to create and edit music and other audio recordings. You can duplicate sections of recordings and add echo, amplification, noise reduction and other effects.","wavepad,music editor,music editing software,mp3 editor,wav editor,edit music,music editing,wav edit,mp3 edit,audio editor,audio editing","Banner","N/A","N/A","5-Aug-2021","<a href=""https://www.anrdoezrs.net/click-101733230-11254917"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-11254917"" width=""336"" height=""280"" alt=""WavePad"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57788490?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-11254917","N/A","","","","Computer SW","2230306","Active","English","No"
"NCH Software","","11254922","WavePad Audio Editor - Clean Red - Leaderboard","WavePad is a music editing program for Windows and Mac computers. WavePad allows you to create and edit music and other audio recordings. You can duplicate sections of recordings and add echo, amplification, noise reduction and other effects.","wavepad,music editor,music editing software,mp3 editor,wav editor,edit music,music editing,wav edit,mp3 edit,audio editor,audio editing","Banner","N/A","N/A","5-Aug-2021","<a href=""https://www.dpbolvw.net/click-101733230-11254922"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-11254922"" width=""728"" height=""90"" alt=""WavePad"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57788491?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-11254922","N/A","","","","Computer SW","2230306","Active","English","No"
"NCH Software","","11254912","WavePad Audio Editor - Clean Red - Square Pop-Up","WavePad is a music editing program for Windows and Mac computers. WavePad allows you to create and edit music and other audio recordings. You can duplicate sections of recordings and add echo, amplification, noise reduction and other effects.","wavepad,music editor,music editing software,mp3 editor,wav editor,edit music,music editing,wav edit,mp3 edit,audio editor,audio editing","Banner","N/A","N/A","5-Aug-2021","<a href=""https://www.dpbolvw.net/click-101733230-11254912"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-11254912"" width=""250"" height=""250"" alt=""WavePad"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57788492?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-11254912","N/A","","","","Computer SW","2230306","Active","English","No"
"NCH Software","","11254914","WavePad Audio Editor - Clean Red - Medium Rectangle","WavePad is a music editing program for Windows and Mac computers. WavePad allows you to create and edit music and other audio recordings. You can duplicate sections of recordings and add echo, amplification, noise reduction and other effects.","wavepad,music editor,music editing software,mp3 editor,wav editor,edit music,music editing,wav edit,mp3 edit,audio editor,audio editing","Banner","N/A","N/A","5-Aug-2021","<a href=""https://www.anrdoezrs.net/click-101733230-11254914"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-11254914"" width=""300"" height=""250"" alt=""WavePad"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57788493?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-11254914","N/A","","","","Computer SW","2230306","Active","English","No"
"NCH Software","","12929551","DreamPlan Home Design Software","Visualize and plan your dream home with a realistic 3D home model. Create the floor plan of your house, condo or apartment. Custom set colors, textures, furniture, decorations and more. Plan out exterior landscaping and garden spaces. For Windows and Mac.","home design, landscaping design, floor plan, house design, house plan, garden design, floor plan","Text Link","$6.21 AUD","$20.29 AUD","5-Aug-2021","Download <a href=""https://www.tkqlhce.com/click-101733230-12929551"" target=""_top"">DreamPlan</a> Home and Landscape Planning and Design Software<img src=""https://www.ftjcfx.com/image-101733230-12929551"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57788494?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-12929551","N/A","","","","Computer SW","2230306","Active","English","No"
"NordPass","","15111884","Deal - Save Upto 50% - 672x560","Deal - Save Upto 50% - 672x560","","Banner","$0.00 AUD","N/A","29-Jun-2022","<a href=""https://www.dpbolvw.net/click-101733230-15111884"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15111884"" width=""672"" height=""560"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784236?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15111884","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15111876","Deal - Save Upto 50% - 936x120","Deal - Save Upto 50% - 936x120","","Banner","N/A","N/A","29-Jun-2022","<a href=""https://www.kqzyfj.com/click-101733230-15111876"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15111876"" width=""936"" height=""120"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784237?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15111876","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15111881","Deal - Save Upto 50% - 600x500","Deal - Save Upto 50% - 600x500","","Banner","N/A","N/A","29-Jun-2022","<a href=""https://www.kqzyfj.com/click-101733230-15111881"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15111881"" width=""600"" height=""500"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784238?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15111881","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15112066","Save Up to 40% on the 1 year plan - 600x501","Save Up to 40% on the 1 year plan - 600x501","","Banner","N/A","N/A","27-Jun-2022","<a href=""https://www.tkqlhce.com/click-101733230-15112066"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15112066"" width=""600"" height=""501"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-57784239?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15112066","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15111947","Logo 770x170","Logo 770x170","","Banner","N/A","N/A","29-Jun-2022","<a href=""https://www.kqzyfj.com/click-101733230-15111947"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15111947"" width=""770"" height=""170"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-57784240?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15111947","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15111986","Logo 770x170","Logo 770x170","","Banner","$0.00 AUD","N/A","29-Jun-2022","<a href=""https://www.anrdoezrs.net/click-101733230-15111986"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101733230-15111986"" width=""770"" height=""170"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-57784241?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15111986","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15112064","Save Up to 40% on the 1 year plan - 500x501","Save Up to 40% on the 1 year plan - 500x501","","Banner","N/A","N/A","27-Jun-2022","<a href=""https://www.tkqlhce.com/click-101733230-15112064"" target=""_top""> <img src=""https://www.awltovhc.com/image-101733230-15112064"" width=""500"" height=""501"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-57784242?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101733230-15112064","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15111885","Deal - Save Upto 50% - 320x1201","Deal - Save Upto 50% - 320x1201","","Banner","N/A","N/A","29-Jun-2022","<a href=""https://www.jdoqocy.com/click-101733230-15111885"" target=""_top""> <img src=""https://www.tqlkg.com/image-101733230-15111885"" width=""320"" height=""1201"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784243?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101733230-15111885","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15154696","80% of hacking-related breaches are linked to passwords - 1960x240","80% of hacking-related breaches are linked to passwords - 1960x240","","Banner","$0.00 AUD","N/A","27-Jun-2022","<a href=""https://www.tkqlhce.com/click-101733230-15154696"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15154696"" width=""1960"" height=""240"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784244?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101733230-15154696","N/A","","","","Computer SW","5324242","Active","English","No"
"NordPass","","15240564","Landing page in Italian ","Landing page (Italian version)","","Text Link","$18.05 AUD","N/A","12-Oct-2023","<a href=""https://www.anrdoezrs.net/click-101733230-15240564"" target=""_top"">NordPass</a><img src=""https://www.awltovhc.com/image-101733230-15240564"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784245?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101733230-15240564","N/A","","","","Computer SW","5324242","Active","Italian","No"
"NordPass","","15273272","2 Year Premium Plan- USD","2 Year Premium Plan- USD ()","","Banner","$0.00 AUD","N/A","16-Jun-2022","<a href=""https://www.jdoqocy.com/click-101733230-15273272"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101733230-15273272"" width=""350"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-57784246?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101733230-15273272","N/A","","","","Computer SW","5324242","Active","English","No"
